datetime,currency,impact,event,actual,forecast,previous
2023-05-18 23:30:00+00:00,JPY,2,National Consumer Price Index (YoY),3.5,2.5,3.2
2023-05-18 23:30:00+00:00,JPY,2,"National CPI ex Food, Energy (YoY)",4.1,3.4,3.8
2023-05-18 23:30:00+00:00,JPY,2,National CPI ex Fresh Food (YoY),3.4,2.7,3.1
2023-05-19 06:00:00+00:00,EUR,2,Producer Price Index (MoM),0.3,-0.5,-2.6
2023-05-19 08:00:00+00:00,EUR,2,Economic Bulletin,,,
2023-05-19 12:30:00+00:00,CAD,3,Retail Sales (MoM),-1.4,-1.4,-0.2
2023-05-19 12:30:00+00:00,CAD,2,Retail Sales ex Autos (MoM),-0.3,-0.8,-0.7
2023-05-19 12:45:00+00:00,USD,2,Fed's Williams speech,,,
2023-05-19 13:00:00+00:00,USD,2,Fed's Bowman speech,,,
2023-05-19 14:55:00+00:00,EUR,2,ECB's Schnabel speech,,,
2023-05-19 15:00:00+00:00,USD,3,Fed's Chair Powell speech,,,
2023-05-19 16:00:00+00:00,EUR,2,ECB's Schnabel speech,,,
2023-05-22 06:30:00+00:00,CHF,2,Industrial Production (YoY),3.4,,6.1
2023-05-22 09:00:00+00:00,EUR,2,ECB's De Guindos speech,,,
2023-05-22 09:00:00+00:00,EUR,2,ECB's Elderson speech,,,
2023-05-22 12:30:00+00:00,USD,2,Fed's Bullard speech,,,
2023-05-22 14:00:00+00:00,EUR,2,Consumer Confidence,-17.4,-17.0,-17.5
2023-05-22 14:15:00+00:00,EUR,2,ECB's Lane speech,,,
2023-05-22 14:50:00+00:00,USD,2,Fed's Barkin speech,,,
2023-05-22 14:50:00+00:00,USD,2,Fed's Bostic speech,,,
2023-05-22 15:00:00+00:00,USD,2,Fed's Daly speech,,,
2023-05-22 23:00:00+00:00,AUD,2,S&P Global Manufacturing PMI,,47.3,
2023-05-22 23:00:00+00:00,AUD,2,S&P Global Services PMI,,48.9,
2023-05-23 07:15:00+00:00,EUR,2,ECB's De Guindos speech,,,
2023-05-23 07:30:00+00:00,EUR,3,HCOB Composite PMI,,53.5,
2023-05-23 07:30:00+00:00,EUR,3,HCOB Manufacturing PMI,,45.0,
2023-05-23 07:30:00+00:00,EUR,2,HCOB Services PMI,,55.5,
2023-05-23 08:00:00+00:00,EUR,3,HCOB Composite PMI,,53.7,
2023-05-23 08:00:00+00:00,EUR,2,HCOB Manufacturing PMI,,46.2,
2023-05-23 08:00:00+00:00,EUR,2,HCOB Services PMI,,55.6,
2023-05-23 08:30:00+00:00,GBP,2,S&P Global Composite PMI,,54.6,
2023-05-23 08:30:00+00:00,GBP,2,S&P Global Manufacturing PMI,,48.0,
2023-05-23 08:30:00+00:00,GBP,3,S&P Global Services PMI,,55.5,
2023-05-23 09:15:00+00:00,GBP,3,BoE Monetary Policy Report Hearings,,,
2023-05-23 13:00:00+00:00,USD,2,Fed's Logan speech,,,
2023-05-23 13:45:00+00:00,USD,2,S&P Global Composite PMI,,50.0,
2023-05-23 13:45:00+00:00,USD,2,S&P Global Manufacturing PMI,,50.0,
2023-05-23 13:45:00+00:00,USD,2,S&P Global Services PMI,,52.6,
2023-05-23 14:00:00+00:00,USD,2,New Home Sales (MoM),0.683,0.665,0.683
2023-05-23 14:35:00+00:00,GBP,2,BoE's Haskel speech,,,
2023-05-23 17:50:00+00:00,EUR,2,ECB's Nagel speech,,,
2023-05-23 22:45:00+00:00,NZD,3,Retail Sales (QoQ),-1.4,-0.4,-0.6
2023-05-23 22:45:00+00:00,NZD,2,Retail Sales ex Autos (QoQ),-1.1,-0.6,-1.3
2023-05-24 02:00:00+00:00,NZD,3,RBNZ Interest Rate Decision,5.5,5.5,5.25
2023-05-24 02:00:00+00:00,NZD,3,RBNZ Monetary Policy Review,,,
2023-05-24 02:00:00+00:00,NZD,3,RBNZ Monetary Policy Statement,,,
2023-05-24 03:00:00+00:00,NZD,3,RBNZ Press Conference,,,
2023-05-24 06:00:00+00:00,GBP,2,Consumer Price Index (MoM),1.2,0.8,0.8
2023-05-24 06:00:00+00:00,GBP,3,Consumer Price Index (YoY),8.7,8.2,10.1
2023-05-24 06:00:00+00:00,GBP,2,Core Consumer Price Index (YoY),6.8,6.2,6.2
2023-05-24 06:00:00+00:00,GBP,2,PPI Core Output (MoM) n.s.a,0.0,0.1,0.3
2023-05-24 06:00:00+00:00,GBP,2,PPI Core Output (YoY) n.s.a ,6.0,7.3,8.5
2023-05-24 06:00:00+00:00,GBP,2,Retail Price Index (MoM),1.5,1.2,0.7
2023-05-24 06:00:00+00:00,GBP,2,Retail Price Index (YoY),11.4,11.1,13.5
2023-05-24 08:00:00+00:00,EUR,2,IFO – Business Climate,91.7,93.0,93.6
2023-05-24 08:00:00+00:00,EUR,2,IFO – Current Assessment,94.8,94.8,95.0
2023-05-24 08:00:00+00:00,EUR,2,IFO – Expectations,88.6,91.9,92.2
2023-05-24 09:30:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2023-05-24 13:00:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2023-05-24 16:10:00+00:00,USD,2,Fed's Waller speech,,,
2023-05-24 17:45:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2023-05-24 18:00:00+00:00,USD,3,FOMC Minutes,,,
2023-05-25 06:00:00+00:00,EUR,2,GfK Consumer Confidence Survey,-24.2,-24.0,-25.7
2023-05-25 06:00:00+00:00,EUR,2,Gross Domestic Product (QoQ),-0.3,0.0,0.0
2023-05-25 06:00:00+00:00,EUR,2,Gross Domestic Product (YoY),-0.5,-0.1,-0.1
2023-05-25 06:00:00+00:00,EUR,2,Gross Domestic Product w.d.a (YoY),-0.2,0.2,0.2
2023-05-25 08:35:00+00:00,CHF,2,SNB's Maechler speech,,,
2023-05-25 09:00:00+00:00,EUR,2,ECB's De Guindos speech,,,
2023-05-25 10:30:00+00:00,EUR,2,ECB's Nagel speech,,,
2023-05-25 12:30:00+00:00,USD,2,Chicago Fed National Activity Index ,0.07,-0.02,-0.19
2023-05-25 12:30:00+00:00,USD,2,Core Personal Consumption Expenditures (QoQ),5.0,4.9,4.9
2023-05-25 12:30:00+00:00,USD,3,Gross Domestic Product Annualized,1.3,1.1,1.1
2023-05-25 12:30:00+00:00,USD,2,Gross Domestic Product Price Index,4.1,4.0,4.0
2023-05-25 12:30:00+00:00,USD,2,Initial Jobless Claims,229.0,245.0,242.0
2023-05-25 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,231.75,,244.25
2023-05-25 12:30:00+00:00,USD,2,Personal Consumption Expenditures Prices (QoQ),4.2,4.2,4.2
2023-05-25 13:50:00+00:00,USD,2,Fed's Barkin speech,,,
2023-05-25 14:00:00+00:00,USD,2,Pending Home Sales (MoM),0.0,1.0,-5.2
2023-05-25 14:30:00+00:00,USD,2,Fed's Collins speech,,,
2023-05-25 16:30:00+00:00,GBP,2,BoE's Haskel speech,,,
2023-05-25 22:00:00+00:00,NZD,2,ANZ – Roy Morgan Consumer Confidence,79.2,,79.3
2023-05-25 23:30:00+00:00,JPY,2,Tokyo Consumer Price Index (YoY),3.2,3.9,3.5
2023-05-25 23:30:00+00:00,JPY,2,"Tokyo CPI ex Food, Energy (YoY)",3.9,4.3,3.8
2023-05-25 23:30:00+00:00,JPY,2,Tokyo CPI ex Fresh Food (YoY),3.2,3.3,3.5
2023-05-26 01:30:00+00:00,AUD,3,Retail Sales s.a. (MoM),0.0,0.2,0.4
2023-05-26 06:00:00+00:00,GBP,2,Retail Sales (MoM),0.5,0.3,-0.9
2023-05-26 06:00:00+00:00,GBP,2,Retail Sales (YoY),-3.0,-2.8,-3.1
2023-05-26 06:00:00+00:00,GBP,2,Retail Sales ex-Fuel (MoM),0.8,0.3,-1.0
2023-05-26 06:00:00+00:00,GBP,2,Retail Sales ex-Fuel (YoY),-2.6,-2.8,-3.2
2023-05-26 07:40:00+00:00,EUR,2,ECB's Lane speech,,,
2023-05-26 12:30:00+00:00,USD,2,Core Personal Consumption Expenditures - Price Index (MoM),0.4,0.3,0.3
2023-05-26 12:30:00+00:00,USD,2,Core Personal Consumption Expenditures - Price Index (YoY),4.7,4.6,4.6
2023-05-26 12:30:00+00:00,USD,3,Durable Goods Orders,1.1,-1.0,3.2
2023-05-26 12:30:00+00:00,USD,2,Durable Goods Orders ex Defense,-0.6,0.1,3.5
2023-05-26 12:30:00+00:00,USD,2,Durable Goods Orders ex Transportation,-0.2,-0.1,0.3
2023-05-26 12:30:00+00:00,USD,3,Nondefense Capital Goods Orders ex Aircraft,1.4,-0.2,-0.4
2023-05-26 12:30:00+00:00,USD,2,Personal Income (MoM),0.4,0.4,0.3
2023-05-26 12:30:00+00:00,USD,2,Personal Spending,0.8,0.4,0.0
2023-05-26 14:00:00+00:00,USD,2,Michigan Consumer Expectations Index,55.4,,53.4
2023-05-26 14:00:00+00:00,USD,2,Michigan Consumer Sentiment Index,59.2,57.7,57.7
2023-05-26 14:00:00+00:00,USD,2,UoM 1-year Consumer Inflation Expectations,4.2,,4.5
2023-05-26 14:00:00+00:00,USD,2,UoM 5-year Consumer Inflation Expectation,3.1,,3.2
2023-05-29 22:45:00+00:00,NZD,2,Building Permits s.a. (MoM),-2.6,1.6,7.0
2023-05-29 23:30:00+00:00,JPY,2,Jobs / Applicants Ratio,1.32,1.32,1.32
2023-05-29 23:30:00+00:00,JPY,2,Unemployment Rate,2.6,2.7,2.8
2023-05-30 01:30:00+00:00,AUD,2,Building Permits (MoM),-8.1,2.0,-0.1
2023-05-30 07:00:00+00:00,CHF,3,Gross Domestic Product (QoQ),0.3,0.1,0.0
2023-05-30 07:00:00+00:00,CHF,2,Gross Domestic Product (YoY),0.6,0.6,0.8
2023-05-30 07:00:00+00:00,CHF,2,KOF Leading Indicator,90.2,95.0,96.4
2023-05-30 09:00:00+00:00,EUR,2,Business Climate,0.19,,0.54
2023-05-30 09:00:00+00:00,EUR,2,Consumer Confidence,-17.4,-17.4,-17.4
2023-05-30 12:30:00+00:00,CAD,2,Current Account,-6.17,-9.35,-10.64
2023-05-30 13:00:00+00:00,USD,2,Housing Price Index (MoM),0.6,0.2,0.5
2023-05-30 13:00:00+00:00,USD,2,S&P/Case-Shiller Home Price Indices (YoY),-1.1,-1.6,0.4
2023-05-30 14:00:00+00:00,USD,2,Consumer Confidence,,,
2023-05-30 17:00:00+00:00,USD,2,Fed's Barkin speech,,,
2023-05-30 23:00:00+00:00,AUD,3,RBA's Governor Lowe speech,,,
2023-05-30 23:50:00+00:00,JPY,2,Industrial Production (MoM),-0.4,1.5,1.1
2023-05-30 23:50:00+00:00,JPY,2,Industrial Production (YoY),-0.3,-0.5,-0.6
2023-05-30 23:50:00+00:00,JPY,2,Large Retailer Sales,4.8,3.8,3.2
2023-05-30 23:50:00+00:00,JPY,2,Retail Trade (YoY),5.0,7.0,7.2
2023-05-30 23:50:00+00:00,JPY,2,Retail Trade s.a (MoM),-1.2,0.0,0.6
2023-05-31 01:30:00+00:00,AUD,3,Consumer Price Index (YoY),6.8,,6.1
2023-05-31 06:30:00+00:00,CHF,2,Real Retail Sales (YoY),-3.7,-1.4,-1.9
2023-05-31 07:55:00+00:00,EUR,2,Unemployment Change,9.0,15.0,24.0
2023-05-31 07:55:00+00:00,EUR,2,Unemployment Rate s.a.,5.6,5.6,5.6
2023-05-31 08:00:00+00:00,CHF,2,ZEW Survey – Expectations,-32.2,-36.8,-33.3
2023-05-31 08:00:00+00:00,EUR,2,EU Financial Stability Review,,,
2023-05-31 12:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),6.3,6.8,7.6
2023-05-31 12:30:00+00:00,CAD,2,Gross Domestic Product (MoM),0.0,-0.1,0.1
2023-05-31 12:30:00+00:00,CAD,2,Gross Domestic Product (QoQ),0.8,0.4,0.0
2023-05-31 12:30:00+00:00,CAD,3,Gross Domestic Product Annualized,3.1,2.5,0.0
2023-05-31 12:30:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2023-05-31 12:50:00+00:00,USD,2,Fed's Bowman speech,,,
2023-05-31 13:15:00+00:00,GBP,2,BoE's Mann speech,,,
2023-05-31 13:45:00+00:00,USD,2,Chicago PMI,40.4,47.0,48.6
2023-05-31 16:30:00+00:00,USD,2,Fed's Harker speech,,,
2023-05-31 17:30:00+00:00,USD,2,Fed's Jefferson speech,,,
2023-05-31 18:00:00+00:00,USD,2,Fed's Beige Book,,,
2023-06-01 06:00:00+00:00,EUR,2,Retail Sales (MoM),0.8,1.0,-2.4
2023-06-01 06:00:00+00:00,EUR,3,Retail Sales (YoY),-4.3,-5.0,-8.6
2023-06-01 07:55:00+00:00,EUR,2,HCOB Manufacturing PMI,,42.9,
2023-06-01 08:30:00+00:00,GBP,2,S&P Global Manufacturing PMI,,46.9,
2023-06-01 09:00:00+00:00,EUR,2,Core Harmonized Index of Consumer Prices (MoM),0.2,0.8,1.0
2023-06-01 09:00:00+00:00,EUR,3,Core Harmonized Index of Consumer Prices (YoY),5.3,5.5,5.6
2023-06-01 09:00:00+00:00,EUR,2,Harmonized Index of Consumer Prices (MoM),0.0,,0.6
2023-06-01 09:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),6.1,6.3,7.0
2023-06-01 09:00:00+00:00,EUR,2,Unemployment Rate,6.5,6.5,6.5
2023-06-01 09:30:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2023-06-01 11:30:00+00:00,EUR,2,ECB Monetary Policy Meeting Accounts,,,
2023-06-01 12:15:00+00:00,USD,3,ADP Employment Change,278.0,170.0,296.0
2023-06-01 12:30:00+00:00,USD,2,Initial Jobless Claims,232.0,235.0,229.0
2023-06-01 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,229.5,,231.75
2023-06-01 12:30:00+00:00,USD,2,Nonfarm Productivity,-2.1,-2.4,-2.7
2023-06-01 12:30:00+00:00,USD,2,Unit Labor Costs,4.2,6.0,6.3
2023-06-01 13:30:00+00:00,CAD,2,S&P Global Manufacturing PMI,,49.4,
2023-06-01 13:45:00+00:00,USD,2,S&P Global Manufacturing PMI,,,
2023-06-01 14:00:00+00:00,USD,2,ISM Manufacturing Employment Index,51.4,49.8,50.2
2023-06-01 14:00:00+00:00,USD,2,ISM Manufacturing New Orders Index,42.6,44.9,45.7
2023-06-01 14:00:00+00:00,USD,3,ISM Manufacturing PMI,46.9,47.0,47.1
2023-06-01 14:00:00+00:00,USD,2,ISM Manufacturing Prices Paid,44.2,52.0,53.2
2023-06-01 17:00:00+00:00,USD,2,Fed's Harker speech,,,
2023-06-02 12:30:00+00:00,USD,2,Average Hourly Earnings (MoM),0.3,0.3,0.5
2023-06-02 12:30:00+00:00,USD,2,Average Hourly Earnings (YoY),4.3,4.4,4.4
2023-06-02 12:30:00+00:00,USD,2,Labor Force Participation Rate,62.6,62.5,62.6
2023-06-02 12:30:00+00:00,USD,3,Nonfarm Payrolls,339.0,190.0,253.0
2023-06-02 12:30:00+00:00,USD,2,U6 Underemployment Rate,6.7,6.6,6.6
2023-06-02 12:30:00+00:00,USD,2,Unemployment Rate,3.7,3.5,3.4
2023-06-04 08:00:00+00:00,USD,2,OPEC Meeting,,,
2023-06-04 23:00:00+00:00,AUD,2,S&P Global Services PMI,,51.8,
2023-06-05 01:00:00+00:00,AUD,2,TD-MI Inflation Gauge (YoY),5.9,,6.1
2023-06-05 06:00:00+00:00,EUR,2,Trade Balance s.a.,18.4,16.4,16.7
2023-06-05 07:55:00+00:00,EUR,2,HCOB Composite PMI,,54.3,
2023-06-05 08:00:00+00:00,EUR,2,HCOB Composite PMI,,53.3,
2023-06-05 08:30:00+00:00,GBP,2,S&P Global Composite PMI,,53.9,
2023-06-05 13:00:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2023-06-05 13:45:00+00:00,USD,2,S&P Global Composite PMI,,54.5,
2023-06-05 13:45:00+00:00,USD,2,S&P Global Services PMI,,55.1,
2023-06-05 14:00:00+00:00,EUR,2,ECB's Nagel speech,,,
2023-06-05 14:00:00+00:00,USD,2,Factory Orders (MoM),0.4,0.5,0.9
2023-06-05 14:00:00+00:00,USD,2,ISM Services Employment Index,49.2,51.0,50.8
2023-06-05 14:00:00+00:00,USD,2,ISM Services New Orders Index,52.9,56.5,56.1
2023-06-05 14:00:00+00:00,USD,3,ISM Services PMI,50.3,51.5,51.9
2023-06-05 14:00:00+00:00,USD,2,ISM Services Prices Paid,56.2,57.8,59.6
2023-06-05 23:01:00+00:00,GBP,2,BRC Like-For-Like Retail Sales (YoY),3.7,,5.2
2023-06-05 23:30:00+00:00,JPY,2,Overall Household Spending (YoY),-4.4,-2.3,-1.9
2023-06-06 04:30:00+00:00,AUD,3,RBA Interest Rate Decision,4.1,3.85,3.85
2023-06-06 04:30:00+00:00,AUD,3,RBA Rate Statement,,,
2023-06-06 09:00:00+00:00,EUR,2,Retail Sales (MoM),0.0,0.2,-1.2
2023-06-06 09:00:00+00:00,EUR,3,Retail Sales (YoY),-2.6,-3.0,-3.8
2023-06-06 14:00:00+00:00,CAD,2,Ivey Purchasing Managers Index,60.1,,55.6
2023-06-06 14:00:00+00:00,CAD,2,Ivey Purchasing Managers Index s.a,53.5,57.2,56.8
2023-06-06 23:00:00+00:00,AUD,2,AiG Industry Index,-10.9,,-20.1
2023-06-06 23:20:00+00:00,AUD,3,RBA's Governor Lowe speech,,,
2023-06-06 23:50:00+00:00,AUD,2,RBA's Bullock speech,,,
2023-06-07 01:30:00+00:00,AUD,3,Gross Domestic Product (QoQ),0.2,0.3,0.5
2023-06-07 01:30:00+00:00,AUD,2,Gross Domestic Product (YoY),2.3,2.4,2.7
2023-06-07 05:45:00+00:00,CHF,2,Unemployment Rate s.a (MoM),2.0,1.9,1.9
2023-06-07 07:50:00+00:00,EUR,2,ECB's De Guindos speech,,,
2023-06-07 09:10:00+00:00,EUR,2,ECB's Panetta speech,,,
2023-06-07 12:30:00+00:00,CAD,2,International Merchandise Trade,1.94,0.9,0.97
2023-06-07 12:30:00+00:00,USD,2,Goods and Services Trade Balance,-74.6,-75.2,-64.2
2023-06-07 14:00:00+00:00,CAD,3,BoC Interest Rate Decision,4.75,4.5,4.5
2023-06-07 14:00:00+00:00,CAD,3,BoC Monetary Policy Statement,,,
2023-06-07 23:50:00+00:00,JPY,2,Current Account n.s.a.,1895.1,1663.8,2278.1
2023-06-07 23:50:00+00:00,JPY,3,Gross Domestic Product (QoQ),0.7,0.5,0.4
2023-06-07 23:50:00+00:00,JPY,2,Gross Domestic Product Annualized,2.7,1.9,1.6
2023-06-08 01:30:00+00:00,AUD,2,Exports (MoM),-5.0,,4.0
2023-06-08 01:30:00+00:00,AUD,2,Imports (MoM),2.0,,2.0
2023-06-08 01:30:00+00:00,AUD,3,Trade Balance (MoM),11158.0,14000.0,15269.0
2023-06-08 09:00:00+00:00,EUR,3,Gross Domestic Product s.a. (QoQ),-0.1,0.0,0.1
2023-06-08 09:00:00+00:00,EUR,3,Gross Domestic Product s.a. (YoY),1.0,1.2,1.3
2023-06-08 12:30:00+00:00,USD,2,Initial Jobless Claims,261.0,235.0,232.0
2023-06-08 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,237.25,,229.5
2023-06-08 19:20:00+00:00,CAD,2,BoC's Beaudry speech,,,
2023-06-09 08:00:00+00:00,EUR,2,ECB's De Guindos speech,,,
2023-06-09 12:30:00+00:00,CAD,2,Average Hourly Wages (YoY),5.1,,5.2
2023-06-09 12:30:00+00:00,CAD,3,Net Change in Employment,-17.3,23.2,41.4
2023-06-09 12:30:00+00:00,CAD,2,Participation Rate,65.5,65.6,65.6
2023-06-09 12:30:00+00:00,CAD,3,Unemployment Rate,5.2,5.1,5.0
2023-06-12 14:00:00+00:00,GBP,2,BoE's Mann speech,,,
2023-06-12 18:00:00+00:00,USD,2,Monthly Budget Statement,-240.0,-236.0,176.0
2023-06-13 00:30:00+00:00,AUD,2,Westpac Consumer Confidence,0.2,0.0,-7.9
2023-06-13 06:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),6.3,6.3,6.3
2023-06-13 06:00:00+00:00,GBP,2,Average Earnings Excluding Bonus (3Mo/Yr),7.2,6.9,6.7
2023-06-13 06:00:00+00:00,GBP,2,Average Earnings Including Bonus (3Mo/Yr),6.5,6.1,5.8
2023-06-13 06:00:00+00:00,GBP,3,Claimant Count Change,-13.6,-9.6,46.7
2023-06-13 06:00:00+00:00,GBP,2,Claimant Count Rate,3.9,,4.0
2023-06-13 06:00:00+00:00,GBP,3,Employment Change (3M),250.0,,182.0
2023-06-13 06:00:00+00:00,GBP,3,ILO Unemployment Rate (3M),3.8,4.0,3.9
2023-06-13 09:00:00+00:00,EUR,2,ZEW Survey – Current Situation,-56.5,-40.0,-34.8
2023-06-13 09:00:00+00:00,EUR,2,ZEW Survey – Economic Sentiment,-8.5,-13.0,-10.7
2023-06-13 09:00:00+00:00,EUR,2,ZEW Survey – Economic Sentiment,-10.0,-1.5,-9.4
2023-06-13 12:30:00+00:00,USD,2,Consumer Price Index (MoM),0.1,0.2,0.4
2023-06-13 12:30:00+00:00,USD,2,Consumer Price Index (YoY),4.0,4.1,4.9
2023-06-13 12:30:00+00:00,USD,2,Consumer Price Index Core s.a,307.82,,306.49
2023-06-13 12:30:00+00:00,USD,3,Consumer Price Index ex Food & Energy (MoM),0.4,0.4,0.4
2023-06-13 12:30:00+00:00,USD,3,Consumer Price Index ex Food & Energy (YoY),5.3,5.3,5.5
2023-06-13 14:00:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2023-06-14 06:00:00+00:00,GBP,2,Gross Domestic Product (MoM),0.2,0.2,-0.3
2023-06-14 06:00:00+00:00,GBP,2,Industrial Production (MoM),-0.3,-0.1,0.7
2023-06-14 06:00:00+00:00,GBP,2,Manufacturing Production (MoM),-0.3,-0.2,0.7
2023-06-14 06:00:00+00:00,GBP,2,Manufacturing Production (YoY),-0.9,-0.9,-1.3
2023-06-14 09:00:00+00:00,EUR,2,Industrial Production s.a. (MoM),1.0,0.8,-4.1
2023-06-14 09:30:00+00:00,EUR,2,10-y Bond Auction,2.43,,2.31
2023-06-14 11:00:00+00:00,GBP,2,NIESR GDP Estimate (3M),0.0,0.1,0.1
2023-06-14 12:30:00+00:00,USD,2,Producer Price Index ex Food & Energy (YoY),2.8,2.9,3.2
2023-06-14 18:00:00+00:00,USD,3,Fed Interest Rate Decision,5.25,5.25,5.25
2023-06-14 18:00:00+00:00,USD,3,Fed Monetary Policy Statement,,,
2023-06-14 18:00:00+00:00,USD,3,FOMC Economic Projections,,,
2023-06-14 18:00:00+00:00,USD,3,Interest Rate Projections - 1st year,4.6,,4.3
2023-06-14 18:00:00+00:00,USD,3,Interest Rate Projections - 2nd year,3.4,,3.1
2023-06-14 18:00:00+00:00,USD,3,Interest Rate Projections - Current,5.6,,5.1
2023-06-14 18:00:00+00:00,USD,3,Interest Rate Projections - Longer,2.5,,2.5
2023-06-14 18:30:00+00:00,USD,3,FOMC Press Conference,,,
2023-06-14 22:45:00+00:00,NZD,3,Gross Domestic Product (QoQ),-0.1,-0.1,-0.6
2023-06-14 22:45:00+00:00,NZD,3,Gross Domestic Product (YoY),2.2,2.6,2.2
2023-06-14 23:50:00+00:00,JPY,2,Exports (YoY),0.6,-0.8,2.6
2023-06-14 23:50:00+00:00,JPY,2,Imports (YoY),-9.9,-10.3,-2.3
2023-06-14 23:50:00+00:00,JPY,2,Merchandise Trade Balance Total,-1372.5,-1331.9,-432.4
2023-06-15 01:00:00+00:00,AUD,2,Consumer Inflation Expectations,5.2,4.8,5.0
2023-06-15 01:30:00+00:00,AUD,3,Employment Change s.a.,75.9,15.0,-4.3
2023-06-15 01:30:00+00:00,AUD,2,Full-Time Employment,61.7,,-27.1
2023-06-15 01:30:00+00:00,AUD,3,Unemployment Rate s.a.,3.6,3.7,3.7
2023-06-15 07:00:00+00:00,EUR,2,ECB's Nagel speech,,,
2023-06-15 07:00:00+00:00,EUR,2,Eurogroup Meeting,,,
2023-06-15 12:15:00+00:00,EUR,3,ECB Main Refinancing Operations Rate,4.0,4.0,3.75
2023-06-15 12:15:00+00:00,EUR,3,ECB Monetary Policy Statement,,,
2023-06-15 12:15:00+00:00,EUR,3,ECB Rate On Deposit Facility,3.5,3.5,3.25
2023-06-15 12:30:00+00:00,USD,2,Initial Jobless Claims,262.0,249.0,261.0
2023-06-15 12:30:00+00:00,USD,2,Initial Jobless Claims 4-week average,246.75,,237.25
2023-06-15 12:30:00+00:00,USD,2,Philadelphia Fed Manufacturing Survey,-13.7,-14.0,-10.4
2023-06-15 12:30:00+00:00,USD,3,Retail Sales (MoM),0.3,-0.1,0.4
2023-06-15 12:30:00+00:00,USD,3,Retail Sales Control Group,0.2,0.0,0.7
2023-06-15 12:30:00+00:00,USD,2,Retail Sales ex Autos (MoM),0.1,0.1,0.4
2023-06-15 12:45:00+00:00,EUR,3,ECB Press Conference,,,
2023-06-15 15:35:00+00:00,GBP,2,BoE's Cunliffe speech,,,
2023-06-15 22:30:00+00:00,NZD,2,Business NZ PMI,48.9,50.2,49.1
2023-06-16 02:45:00+00:00,JPY,3,BoJ Interest Rate Decision,-0.1,-0.1,-0.1
2023-06-16 03:00:00+00:00,JPY,3,BoJ Monetary Policy Statement,,,
2023-06-16 06:00:00+00:00,JPY,3,BoJ Press Conference,,,
2023-06-16 07:00:00+00:00,EUR,2,EcoFin Meeting,,,
2023-06-16 07:00:00+00:00,USD,2,Fed's Bullard speech,,,
2023-06-16 09:00:00+00:00,EUR,2,Core Harmonized Index of Consumer Prices (MoM),0.2,0.2,0.2
2023-06-16 09:00:00+00:00,EUR,2,Core Harmonized Index of Consumer Prices (YoY),5.3,5.3,5.3
2023-06-16 09:00:00+00:00,EUR,2,Harmonized Index of Consumer Prices (MoM),0.0,0.0,0.0
2023-06-16 09:00:00+00:00,EUR,2,Labor Cost Index,5.0,3.3,5.7
2023-06-16 11:45:00+00:00,USD,2,Fed's Waller speech,,,
2023-06-16 14:00:00+00:00,USD,2,Michigan Consumer Expectations Index,61.3,,55.4
2023-06-16 14:00:00+00:00,USD,3,Michigan Consumer Sentiment Index,63.9,60.0,59.2
2023-06-16 14:00:00+00:00,USD,2,UoM 1-year Consumer Inflation Expectations,3.3,,4.2
2023-06-16 14:00:00+00:00,USD,2,UoM 5-year Consumer Inflation Expectation,3.0,3.1,3.1
2023-06-16 15:00:00+00:00,USD,2,Fed Monetary Policy Report,,,
2023-06-19 11:00:00+00:00,EUR,2,ECB's Lane speech,,,
2023-06-19 11:40:00+00:00,EUR,2,ECB's Schnabel speech,,,
2023-06-19 18:00:00+00:00,EUR,2,ECB's De Guindos speech,,,
2023-06-19 21:00:00+00:00,NZD,2,Westpac Consumer Survey,83.1,76.2,77.7
2023-06-20 01:30:00+00:00,AUD,3,RBA Meeting Minutes,,,
2023-06-20 01:35:00+00:00,AUD,2,RBA's Kent speech,,,
2023-06-20 03:30:00+00:00,AUD,2,RBA's Bullock speech,,,
2023-06-20 04:30:00+00:00,JPY,2,Industrial Production (YoY),-0.7,-0.3,-0.3
2023-06-20 06:00:00+00:00,EUR,2,Producer Price Index (MoM),-1.4,-0.7,0.3
2023-06-20 10:30:00+00:00,USD,2,Fed's Bullard speech,,,
2023-06-20 12:30:00+00:00,USD,2,Building Permits (MoM),1.491,1.423,1.416
2023-06-20 12:30:00+00:00,USD,2,Housing Starts (MoM),1.631,1.4,1.401
2023-06-20 15:45:00+00:00,USD,2,Fed's Williams speech,,,
2023-06-20 17:10:00+00:00,EUR,2,ECB's De Guindos speech,,,
2023-06-20 23:50:00+00:00,JPY,3,BoJ Monetary Policy Meeting Minutes,,,
2023-06-21 06:00:00+00:00,GBP,2,Consumer Price Index (MoM),0.7,0.5,1.2
